"'s spectacular performance - ahem , hope 's acting .",pos
entertaining mix period drama flat-out farce please history fan .,pos
"sheridan wonderful account work , , curiously , water , turning grit vulnerability light reading .",neg
"film feel formulaic , plot pacing typical hollywood war-movie stuff , performance elicit sense deja vu awe .",very neg
"land , people narrative flow together stark portrait motherhood deferred desire explored .",pos
"american european cinema ha amassed vast holocaust literature , impossible think film challenging depressing grey zone .",neg
allen 's funniest likeable movie year .,very pos
effortlessly accomplished richly resonant work .,very pos
"insomnia one year 's best film pacino give one daring , complicated , performance .",very pos
"idea interesting screenplay , lag badly middle lurch not-very-funny comedy , unconvincing dramatics last-minute action strongly reminiscent run lola run .",neg
eight legged freak wo n't join pantheon great monster\/science fiction flick come love ...,neg
"mystery unravels , character respond hitting .",neu
"chateau would benefited sharper , cleaner script went front camera .",neg
"slow ponderous , rohmer 's drama build intense indoor drama compassion , sacrifice , christian love face political corruption .",pos
"saw benigni 's pinocchio public park , 'd grab kid run probably call police .",neg
glib bouncy bit sixties-style slickness hero might wind caught audience get pure escapism .,pos
( ) painfully flat gross-out comedy ...,neg
"let love depraved lead meet , ( denis ' ) story becomes hopeless , unsatisfying muddle",very neg
"doe n't really know care character , us marker series preordained event .",neg
"granddad le nouvelle vague , jean-luc godard continues baffle faithful game hide-and-seek .",neu
mothman prophecy best illustrating demon bedevilling modern masculine journey .,pos
meyjes ... ha done homework soaked jazzy new revisionist theory origin nazi politics aesthetic .,pos
"world traveler might go anywhere new , arrive anyplace special , 's certainly honest attempt get something .",pos
"like hank character , 's slow study : action stilted tabloid energy embalmed .",neg
bite hard .,neu
compassionately explores seemingly irreconcilable situation conservative christian parent estranged gay lesbian child .,pos
munch 's screenplay tenderly observant character .,pos
could first major studio production shot video tape instead film ?,neg
otto-sallies ha real filmmaker 's eye .,pos
rifkin 's reference ... impeccable throughout .,very pos
"never thought 'd say , 'd much rather watch teen poking genitals fruit pie !",neg
"insomnia doe become one rare remake eclipse original , doe n't disgrace , either .",neu
"'s ... worth extra effort see artist , still committed growth ninth decade , change remaining true principle film whose subject , quite pointedly , peril effort .",pos
blithely anachronistic slyly achronological .,neu
bad maggio could n't come better script .,neg
"claim sort bad guy good , essential problem .",neg
run life !,very neg
"like title character , nicholas nickleby find reduced circumstance -- , also like hero , remains brightly optimistic , coming end .",pos
"doe n't clue something 's horribly wrong , nothing .",very neg
"action reasonably well-done ... yet story , character comedy bit ragged ever fit smoothly together .",neu
film undone anachronistic quick edits occasional jarring glimpse modern theater audience watching event unfold .,neg
narc menace atmosphere .,neg
"dream smart comedy would come along rescue summer teen-driven , toilet-humor codswallop , name wa earnest .",very pos
anemic chronicle money grubbing new yorkers serial loveless hook ups .,neu
"soupy end result ha odd distinction playful without fun , .",neu
"cute factor ... mind ugly ; problem ha character , loveable otherwise .",very neg
originality sorely lacking .,neg
"smart movie know classical music , know freud know sade .",pos
"real triumph igby come philippe , make oliver far interesting character 's line would suggest , sarandon , could n't better cruel weirdly likable wasp matron .",pos
"two decade mr. nachtwey ha traveled place world devastated war , famine poverty documented cruelty suffering ha found devastating , eloquent clarity .",pos
"dumb , fun , curiously adolescent movie .",pos
"stand document felt like new yorker -- , really , human -- week 9\/11 .",pos
movie 's seam may show ... pellington give `` mothman '' irresistibly uncanny ambience go long way toward keeping picture compelling .,pos
"want movie time trip , 1960 version far smoother ride .",neg
"tykwer 's surface flash n't poor fit kieslowski 's lyrical pessimism ; completely contradicts everything kieslowski 's work aspired , including condition art .",very neg
movie ca n't get sufficient distance leroy 's delusion escape maudlin influence .,neg
might acceptable printed page iles ' book doe translate well screen .,very neg
"angel present event partly perspective aurelie christelle , infuses film sensibility particularly nightmarish fairytale .",pos
without ha bracing truth 's refreshing phoniness female-bonding picture like divine secret ya-ya sisterhood .,very pos
superior horror flick .,very pos
like russo guy lookin ' mamet instead found sturges .,neu
"arrives impeccable pedigree , mongrel pep , almost indecipherable plot complication .",neu
"end neither , fails endeavor .",very neg
n't weird ought .,neg
unexpectedly sweet story sisterhood .,pos
"call magic realism surrealism , miss wonton float beyond reality certain degree wit dignity .",very pos
"relatively effective little potboiler absurd , contrived , overblown , entirely implausible finale .",neu
"romantic comedy plotline straight age , cinderella story doe n't single surprise sleeve .",neg
"huge box-office hit korea , shiri must genre fan .",pos
whether like basically matter taste .,neu
's action scene thing fall apart .,neg
"even ludicrous term , sum fear generates little narrative momentum , invite unflattering comparison installment ryan series .",very neg
... liotta put impossible spot character 's deception ultimately undo believability entire scenario .,neg
good documentary make interesting subject thought would leave cold .,pos
polanski ha found perfect material address world war ii experience signature style .,very pos
"like smoke signal , film also imbued strong theme familial tie spirituality powerful moving without stooping base melodrama",pos
"screenwriter responsible one worst movie one year directs equally miserable film following year , 'd hard time believing wa coincidence .",neg
"critic need good laugh , , too-extreme-for-tv rendition notorious mtv show delivers outrageous , sickening , sidesplitting good steaming , visceral heap .",neu
"remake , 's pale imitation .",very neg
`` ... something appears lost translation time .,very neg
"beautifully crafted , engaging filmmaking attract upscale audience hungry quality nostalgic , twisty yarn keep guessing .",very pos
word : no. .,neu
"'s unfortunate wallace , wrote gibson 's braveheart well recent pearl harbor , ha irrepressible passion sappy situation dialogue .",neg
sharp satire desperation cinematic deception .,pos
doubt star everyone else involved heart right place .,pos
film suffers many excess .,neg
"first , give audience reason want put effort",neg
"witty , contemplative , sublimely beautiful .",very pos
taken outside context current political climate ( see : terrorist evil ever ! ),neg
kung pow seems like futile concoction wa developed hastily oedekerk fellow moviemakers got crashing college keg party .,very neg
"... ha moment , ultimately , curmudgeon doe n't quite make cut placed list favorite .",neu
"( roman coppola ) score point style , stagger term story .",neu
spare yet audacious ...,neu
half-assed film .,very neg
"sometimes charming , sometimes infuriating , argentinean ` dramedy ' succeeds mainly shoulder actor .",pos
"unless 're absolute raving star war junkie , n't much fun .",neg
genuinely unnerving .,pos
"even climactic hourlong cricket match , boredom never take hold .",pos
"'s big idea , film small shriveled .",neg
"give shapiro , goldman , bolado credit good intention , 's nothing could n't done half hour .",neg
"master disguise funny -- `` ha ha '' funny , `` dead circus performer '' funny .",neu
"'ve seen bad singer-turned actor , lil bow wow take cake .",neg
"damon affleck attempt another project greenlight , next time might try paying le attention miniseries attention film .",neg
's lot tooth roger dodger .,pos
tasty masala .,pos
"setting cool chill character , reducing emotional stake outcome `` intacto 's '' dangerous seductively stylish game .",neu
labute 's careful handling make material seem genuine rather pandering .,very pos
"scherfig , ha successful career tv , tackle handle .",neg
"collateral damage offer formula payback big payoff , explosion tend simply hit mark , pyro-correctly .",neu
"wa amused entertained unfolding bielinsky 's cleverly constructed scenario , greatly impressed skill actor involved enterprise .",very pos
"wrap classic mother\/daughter struggle recycled paper shiny new bow audience tell 's new , least look pretty .",neu
"hint awkward hitchcockian theme tact , harmon 's daunting narrative promotes reasonable landscape conflict pathos support scattershot terrorizing tone",neu
incredibly narrow in-joke targeted tiniest segment already obscure demographic .,neg
"invaluable historical document thanks filmmaker 's extraordinary access massoud , whose charm , cultivation devotion people readily apparent .",very pos
without redeeming value whatsoever .,very neg
chuckle thought ancient librarian whacking certain part man 's body ?,neu
new film anton chekhov 's cherry orchard put ` ick ' ` classic . ',neg
delightfully rendered,very pos
"although disney follows standard formula animated adventure , feel forced usual .",neg
"n't know frailty turn bill paxton a-list director , rest contentedly knowledge 's made least one damn fine horror movie .",pos
"wonder , hope magic never escape heart boy right movie come along , especially begin name star war",pos
"slightly flawed ( fairly unbelievable ) finale , everything else top shelf .",pos
"true animatronic root : ... stiff , ponderous charmless mechanical apparatus ... ` country bear ' never brought hibernation .",very neg
"kung pow oedekerk 's realization childhood dream martial-arts flick , prof sometimes dream youth remain .",neg
"plot ha number hole , time 's simply baffling .",neg
bear even worse imagined movie ever could .,very neg
mazel tov film family 's joyous life acting yiddish stage .,very pos
film ooze craft .,pos
"jaw-droppingly superficial , straining get humor even daring john ritter 's glory day three 's company .",neg
matter play realistically always fairly .,pos
start satisfying kid flck becomes increasingly implausible race contrived plot point .,neg
"played ryan gosling , danny frighteningly fascinating contradiction .",pos
"unless come film skateboard arm , 're going feel like n't invited party .",neg
( ) devastatingly powerful astonishingly vivid holocaust drama .,very pos
"bluer atlantic biologically detailed autopsy , movie ... , also , frequently hilarious .",very pos
"enough may pander basest desire payback , unlike many revenge fantasy , ultimately delivers .",pos
's needed badly virtually absent either saving dark humor feel poetic tragedy .,neg
"feardotcom 's thrill cheap , mostly work .",neu
"... one big laugh , three four mild giggle , whole lot much else .",neu
hard especially grateful freedom film like .,pos
allen 's underestimated charm delivers goody lump coal .,pos
fast runner ' transport viewer unusual space,neu
sunshine state survey landscape ass issue clear passion sociology .,neu
"sensitive , moving , brilliantly constructed work .",very pos
"small fortune salary stunt car might saved director , tom dey , spliced together bit piece midnight run 48 hour ( , matter , shrek ) .",neg
"bad premise , execution lackluster best .",neu
cold movie claim express warmth longing ?,neg
"choose gorgeous animation lame story ( like , say , treasure planet ) so-so animation exciting , clever story batch appealing character , 'll take latter every time .",neu
"beyond-lame satire , teddy bear ' picnic rank among pitiful directing debut esteemed writer-actor .",neg
"film celebrates radical , nonconformist value , case fire ?",neu
"much lady duke quiet , decisive moment member cultural elite determine proceed world implodes .",pos
's fast slow .,pos
"nick sustains level exaggerated , stylized humor throughout taking expectation twisting bit .",pos
"art direction costume gorgeous finely detailed , kurys ' direction clever insightful .",very pos
"even , 'd recommend waiting dvd skipping straight scene .",neg
... whole thing succeeded making groggy .,neg
rarely ha film 's title served dire warning .,very neg
( p ) artnering murphy robert de niro tv-cops comedy showtime would seem surefire casting .,pos
"muddled , repetitive ragged say far le horrifying historical reality filmmaker 's characteristic style .",very neg
"although film boil lightweight story matchmaking , character make italian beginner worth journey",pos
"chen film resolutely downbeat smoker every indulgent , indie trick book .",neg
canadian filmmaker gary burn ' inventive mordantly humorous take soullessness work city .,very pos
"delivers sexy razzle-dazzle everyone , especially movie musical fan , ha hoping .",pos
"though lack utter authority genre gem , 's certain robustness engaging mix love bloodletting .",pos
great way spend 4 unit day .,pos
one thing give credit : message movie consistent message espoused company 's previous video work .,pos
"journey worth time , especially ellen pompeo sitting next ride .",pos
... passable enough shoot-out o.k. court house life type flick .,neu
n't say n't warned .,neg
"ring worth look , n't demand much cheap thrill halloween entertainment .",neu
"reminder used make movie , also sometimes still made .",pos
absolutely ( unintentionally ) terrifying .,neu
mariah carey give u another peek magic saw glitter wisegirls .,pos
"summer overrun movie dominated cgi alien super hero , revigorates mind see feature concentrate people , project script character hold sway .",very pos
"might ` easier ' watch video home , n't stop die-hard french film connoisseur going enjoying big-screen experience .",pos
spirit iconoclastic abandon -- however canned -- make unexpectedly giddy viewing .,pos
corpse count ultimately override little learn along way vicarious redemption .,neg
star\/producer salma hayek director julie taymor infused frida visual style unique inherent titular character 's painting process created masterful work art .,pos
"acceptable way pas little hour moviegoer age 8-10 , 's unlikely inspire anything visit mcdonald 's , let alone savvy street activism .",neg
neither revelatory truly edgy -- merely crassly flamboyant comedically labored .,very neg
nothing run-of-the-mill action flick .,neu
"n't feel least bit ashamed admitting enjoyment came expense seeing justice served , even 's dish 's best served cold .",pos
"smith examines intimate , unguarded moment folk live unusual home -- pop nearly every corner country .",pos
like christmas movie elf snow le pimp ho 's .,very neg
"... time 's done u , mira nair 's new movie ha audience giddy delight discovery , immersed foreign culture find human nature pretty much .",very pos
"tell supposed , ca n't really call work art .",neg
"twohy 's good yarn-spinner , ultimately story compels .",pos
"movie thrill , touch make laugh well .",pos
well-rounded tribute man whose achievement -- complexity -- reached far beyond end zone .,very pos
"despite fault , gang excels spectacle pacing .",pos
"director george hickenlooper ha success documentary , sense story juvenile camera movement smack film school undergrad , maudlin ending might gotten film school first place .",neg
's masterpiece .,very pos
"meditation faith madness , frailty blood-curdling stuff .",pos
surprising u trying something new ?,very neg
78 minute zing along vibrance warmth .,very pos
"ice age wo n't drop jaw , warm heart , 'm giving strong thumb .",pos
salma go native 's never better colorful bio-pic mexican icon .,very pos
"performance potent , woman 's story ably intercut involving .",neu
bit derivative stand psychological thriller purport .,neu
"'s got brawn , brain .",neg
"'s surprise director washington demand receives excellent performance , newcomer derek luke .",very pos
find way entertain inspire viewer .,neg
art film !,pos
slight sweet film .,pos
overly long worshipful bio-doc .,neg
"scooby-doo doe n't know want retro-refitting exercise campy recall older fan silly , nickelodeon-esque kiddie flick .",neg
"soulless -- even damning -- virtually joyless , xxx achieves near virtuosity crapulence .",very neg
"'s like rocky bullwinkle speed , 's neither completely enlightening , doe catch intensity movie 's strangeness .",neg
"human nature , short , n't nearly funny think ; neither smart .",neg
masterfully calibrated psychological thriller thrives taut performance creepy atmosphere even screenplay fall somewhat short .,pos
astonishing ... ( frame ) profound ethical philosophical question form dazzling pop entertainment .,very pos
"script smart , cloying .",pos
's ... underlying old world sexism monday morning undercut charm .,neg
offensive thing movie hollywood expects people pay see .,very neg
"part mr. dong 's continuing exploration homosexuality america , family fundamental earnest study despair .",pos
kind sweet-and-sour insider movie film buff eat like much gelati .,very pos
psychologically revealing .,pos
le funny le funny think .,very neg
start potentially incredibly twisting mystery becomes simply monster chase film .,neg
leave feeling like 've endured long workout without pulse ever racing .,neg
movie generates plot point degree randomness usually achieved lottery drawing .,neg
"... somber film , almost completely unrelieved comedy beyond wistful everyday irony working poor .",neu
"set world , far one u inhabit .",neu
"'s treat -- delightful , witty , improbable romantic comedy zippy jazzy score ... grant bullock make look though much fun .",very pos
diggs lathan among chief reason brown sugar sweet sexy film .,very pos
seemed wasted like deniro 's promising career grand long beach boardwalk .,neg
"` mood intelligent weepy , easily worm way heart . '",pos
", even 's committed .",neg
ha capability effecting change inspiring hope .,pos
"generally huge fan cartoon derived tv show , hey arnold !",pos
"` film aficionado help love cinema paradiso , whether original version new director 's cut . '",pos
suffice say total promise left slightly unfulfilled .,neg
movie thoughtlessly assembled .,pos
"like trapped inside huge video game , exciting , inane image keep popping past head illogical thing keep happening .",neu
"frustrating ` tweener ' -- slick , contrived exploitative art house cynical , small decadent mall .",very neg
( seems ) even uselessly redundant shamelessly money-grubbing third-rate horror sequel .,neg
"'s real reason see , real reason .",neu
characterisation ha sacrificed sake spectacle .,very neg
"every cheesy scene , though , really cool bit -- movie 's conception future-world holographic librarian ( orlando jones ) know everything answer question , visually smart , cleverly written , nicely realized .",pos
's one decent performance cast one clever line dialogue .,very neg
"historical filmmaking without balm right-thinking ideology , either liberal conservative .",pos
"twenty year first release , e.t. remains wondrous hollywood fantasy -- apex steven spielberg 's misunderstood career .",very pos
"steer , feature film debut , ha created brilliant motion picture .",very pos
dark comedy go sick demented humor simply .,neg
"character interesting relationship yosuke saeko worth watching develops , 's enough story fill two hour .",neu
"imagine film begin seven rip-off , switch mix shining , thing , naked teenager horror flick 1980s .",neg
"wondrous love story year , great film .",very pos
"drama great power , yet member audience leave theater believing seen comedy .",neu
's something marching band get live .,neu
fred schepisi 's tale four englishman facing prospect mortality view youthful affluence lost ideal starting point .,pos
problem people love time money hardly specific era .,neu
"spielberg 's first real masterpiece , deserved heart -- win still , 20 year later .",very pos
lot gag observation reflect woman 's point-of-view .,neu
acting n't much better .,very neg
"problem character reveals universal involving , film -- well delightful cast -- breezy , pretty gifted , really heart .",very pos
"little le extreme past , longer exposition sequence , fewer gag break tedium .",neg
"boll us lot quick cutting blurry step-printing goose thing , dopey dialogue sometimes inadequate performance kill effect .",very neg
"elegant , mannered teasing .",pos
rashomon-for-dipsticks tale .,very neg
robinson 's web suspense match page-turning frenzy clancy creates .,very pos
one joyous film leap national boundary celebrates universal human nature .,pos
"look closely , insightfully fragile , complex relationship .",pos
tv skit-com material fervently deposited big screen .,neg
"solid cast , assured direction complete lack modern day irony .",pos
"another week , another gross-out college comedy -- ugh .",very neg
"admirable reconstruction terrible event , fitting memorial dead day , thousand thereafter .",pos
"film reasonably entertaining , though begin drag two-thirds , melodramatic aspect start overtake comedy .",pos
range laugh-out-loud hilarious wonder-what - time-it-is tedious .,neu
verete ha whip-smart sense narrative bluff .,pos
"entertains much music comic antic , perverse pleasure watching disney scrape bottom cracker barrel .",neg
"whether action-and-popcorn obsessed culture embrace engaging literate psychodrama n't much mystery , unfortunately .",neu
coppola ha made film intoxicating atmosphere little else .,pos
's incredible number story holocaust ha generated .,pos
quiet family drama little bit romance dose darkness .,pos
tends plod .,neg
"certain distasteful child adult alike , eight crazy night total misfire .",very neg
"( f ) rom performance cinematography outstanding soundtrack unconventional narrative , film blazingly alive admirable many level .",pos
"unfortunately , kapur modernizes a.e.w. mason 's story suit sensibility young american , decision pluck `` four feather '' bare .",very neg
"directing story disjointed , flaw laid squarely taylor 's doorstep .",very neg
... cinematic disaster inadvertently sidesplitting 's worth price admission ridicule factor alone .,neg
"even hero story rediscovers passion life , mood remains oddly detached .",neg
n't stand cheer flick ; 's sit ponder affair .,pos
play like glossy melodrama occasionally verge camp .,neg
"body take place n't , also place .",pos
giddy whimsical relevant today wa 270 year ago .,very pos
laugh .,neg
"unfortunately , almost nothing flat effort amuse entertain , either .",neg
"future , one hope mr. plympton find room one member little band , professional screenwriter .",very neg
"debut film , skin man , heart beast feel unusually assured .",neu
"romantic comedy dogme 95 filmmaking may seem odd bedfellow , turn delightfully compatible .",very pos
suffers lack clarity audacity subject monstrous pathetic dahmer demand .,very neg
lousy john q spit denzel washington 's fine performance title role .,neg
film one year 's best .,very pos
thing work level whatsoever .,very neg
mattei 's underdeveloped effort nothing convenient conveyor belt brooding personality parade coming back stock character camp -- drowsy drama infatuated pretentious self-examination .,neg
's mindless action flick twist -- far better suited video-viewing multiplex .,neg
"performance strong , though subject matter demand acting border hammy time .",pos
"much movie feel contrived , filmmaker worried story would n't work without gimmick .",neg
pianist film roman polanski may born make .,pos
"impulse produced project ... commendable , result uneven .",neu
go long way hedonistic gusto .,neu
n't think .,neu
could put coffee table anywhere .,neu
`` ( hopkins ) doe n't much phone performance fax .,neg
"n't ... well , skip another review .",neu
unexplored story opportunity `` punch-drunk love '' may worked maker 's minimalist intent interesting exercise talented writer\/director anderson .,pos
"filmmaker try balance pointed , often incisive satire unabashed sweetness , result sometimes bracing , sometimes baffling quite often , unexpected way , touching .",pos
real antwone fisher wa able overcome personal obstacle become good man wonderful thing ; ha able share story compellingly u minor miracle .,very pos
nothing movie work .,very neg
n't scary .,neg
"laugh aplenty , , bonus , viewer n't worry subjected fart , urine , feces , semen , foul substance overrun modern-day comedy .",pos
squanders chan 's uniqueness ; could even said squander jennifer love hewitt !,neg
"comedic spotlight go , notorious c.h.o. hit verbal mark .",pos
might best enjoyed daytime soaper .,neu
family interact may surprise .,neu
"bisset delivers game performance , unable save movie .",neu
"oh , booty call .",neu
ha moment -- almost many subplots .,pos
"... sweetly affecting story four sister coping , one way another , life 's endgame .",pos
's rare see movie take speedy swan dive `` promising '' `` interesting '' `` familiar '' landing squarely `` stupid '' .,neg
close-to-solid espionage thriller misfortune released decade late .,neu
( ) rather thinly-conceived movie .,very neg
surprising thing film actually releasing theater .,very neg
"big musical number like ` praise lord , 's god second chance ' doe n't put , enjoyable choice younger kid .",pos
start tart little lemon drop movie end bitter pill .,neg
"'s terrible movie every regard , utterly painful watch .",very neg
"longer posse lack-of-attention span seventeen , trouble sitting blade ii .",pos
"merely ( literally ) toss around sex toy offer half-hearted paean empowerment repeatedly undercut brutality joke , woman 's expense .",very neg
paradiso 's rusted-out ruin ultimate collapse film 's final ( restored ) third ... emotionally belittle cinema classic .,very neg
stuck pig movie flail limply bizarre comedy pallid horror .,very neg
graham greene 's novel colonialism empire elevated michael caine 's performance weary journalist changing world .,pos
"'s bit thematic meat bone queen damned , origin anne rice novel dictate , generally , 's movie emphasizes style character substance .",neu
"'s back-stabbing , inter-racial desire , importantly , singing dancing .",pos
movie play cartoon 's obvious strength snazziness neglecting le conspicuous writing strength .,neu
"preposterous , prurient whodunit .",very neg
"` butterfingered ' word big-fisted direction jez butterworth , manages blast even smallest sensitivity romance clamorous approach .",neg
mistaken-identity picture film-culture referential final product ghost .,neg
"barney 's idea creation identity n't really seem profound , least way gleaned three-hour endurance test built around hour 's worth actual material .",neg
even digression funny .,pos
"instead balanced film explains zeitgeist x game , get cinematic postcard 's superficial unrealized .",very neg
"though capable thriller , somewhere along way k-19 jettisoned crucial drama .",neg
"quiet , adult stately contemporary movie year ... true study , film questioning heart mind n't afraid admit doe n't answer .",pos
"story , touching though , doe quite enough emotional resonance variety incident sustain feature , even 85 minute feel bit long .",neu
"long time film succeeds dark , delicate treatment character unerring respect .",pos
"film ha many spot 's slippery footing , acceptable entertainment entire family one 's especially fit kiddy .",neu
"reign fire never come close recovering demented premise , doe sustain enjoyable level ridiculousness .",neg
... irritating soul-searching garbage .,very neg
"oedekerk mug mercilessly , genuinely funny joke far .",very neg
", ala , collapse like overcooked souffle .",very neg
wa dark stormy night ...,neu
n't laughed hard year !,very pos
terrifically entertaining specimen spielbergian sci-fi .,very pos
"sade hardly perverse , dangerous libertine agitator -- would made better drama .",neg
"'re , 'll still good time . ''",pos
"unfortunately , cast competent performer movie , television theater cast adrift various new york city location unifying rhythm visual style .",neg
feel untidily honest .,neu
's pretentious way verge amateurish .,very neg
"direction , george hickenlooper , ha snap , wiseacre crackle hard-bitten cynicism .",neg
gentle engrossing character study .,pos
"like predecessor , 's classic , provides reasonably attractive holiday contraption , one family looking clean , kid-friendly outing investigate .",neu
"yes , mibii rote work predictable , philosophical visual coming right end extravagantly redeems .",pos
think film much document subject .,neg
interesting look behind scene chicago-based rock group wilco ...,pos
doe seem impossible : make serial killer jeffrey dahmer boring .,neu
"conceptually brilliant ... play like living-room war world , gaining unsettling force suggested unknown .",pos
"actress , madonna one helluva singer .",very pos
"yo , 's day life meet electric boogaloo .",neu
well-crafted letdown .,neg
make movie depth man lacked ?,neg
"would great see turd squashed truck , preferably semi .",very neg
"may no-brainer , least 's funny no-brainer .",pos
blue crush prolonged boring n't even close barn-burningly bad movie promised would .,neg
country bear ha scene upset frighten young viewer .,neu
's worse pelosi know .,neg
"character generic plot bland even rogue cia assassin working chris cooper 's agency bos close resourceful amnesiac , n't feel much damon\/bourne predicament .",very neg
irwin director never come adequate reason pay money get television free .,very neg
ca n't say enough : movie adult male dressed pink jammies .,neg
"`` spy kid '' sequel opening next week , bother contemptible imitator starring `` snl '' has-been acting like 8-year-old channeling roberto benigni ?",neg
"gentle affecting melodrama luvvies rapture , 's far slight introspective appeal anything wider niche audience .",neu
"'s effort watch movie , eventually pay effective stick .",pos
"washington overcomes script 's flaw envelops audience character 's anguish , anger frustration .",pos
"wa feeling movie veered far exxon zone , left behind station looking return ticket realism .",neg
"would disingenuous call reno great film , say flick moving multiplex .",neu
reason see `` sade '' lay chemistry complex relationship marquis ( auteil ) emilie ( le besco ) .,neu
"spaniel-eyed jean reno infuses hubert mixture deadpan cool , wry humor measure tenderness required give comic slugfest heart .",pos
... rather bland affair .,neg
vh1 behind music special ha something little special behind : music n't sell many record helped change nation .,pos
"somewhere inside mess world traveler , mediocre movie trying get .",neg
combine paranoid claustrophobia submarine movie unsettling spookiness supernatural -- n't hollywood think sooner ?,pos
everything wa right blade wrong sequel .,neg
"tadpole may one appealing movie ever made otherwise appalling , downright creepy , subject -- teenage boy love stepmother .",pos
"13 conversation may bit enigmatic overly ambitious fully successful , sprecher screenwriting partner sister , karen sprecher , n't seem ever run idea .",neu
"dirty deed , david caesar ha stepped mainstream filmmaking assurance worthy international acclaim every cinematic tool well control -- driven natural sense work screen .",very pos
"setup , air leak movie , flattening momentum hour go .",neu
slow-moving police-procedural thriller take title literally .,neg
"spectacularly beautiful , mention mysterious , sensual , emotionally intense , replete virtuoso throat-singing .",very pos
"large mr. kilmer 's movie , 's strongest performance since door .",pos
glizty formulaic silly ... cagney 's ` top world ' ha replaced bottom barrel .,neg
"entertaining , somewhat standardized , action movie .",pos
"film neither bitter sweet , neither romantic comedic , neither warm fuzzy .",pos
"directed without expected flair imagination hong kong master john woo , windtalker air every cliche war movie compendium across indulgent two-hour-and-fifteen-minute length .",neg
"hour , delicately crafted film , impressive achievement spite river sadness pours every frame .",pos
could geeked heard apollo 13 wa going released imax format ?,very pos
cast top-notch predict plenty female audience member drooling michael idemoto michael .,very pos
film 's flawed brilliant equal measure .,pos
remember .,pos
premise jason x silly strangely believable .,pos
set ms. birot 's film apart others genre greater attention parent -- particularly fateful father -- emotional evolution two bewitched adolescent .,pos
another love story 2002 's remarkable procession sweeping picture reinvigorated romance genre .,pos
"parker co-writer catherine di napoli faithful melville 's plotline , fully engaged supporting cast ... made old boy 's character quick-witted english lit major would thought possible .",very pos
... del toro maintains dark mood make film seem like something endure instead enjoy .,neg
"... social political potential , state property doe n't end inspiring insightful .",neg
wild ride juiced enough energy excitement least three film .,pos
hanukkah spirit seems fried pork .,neg
colorful masseur waste time mood rather riding inherent absurdity ganesh 's rise social ladder .,neg
"like afterschool special costume gianni versace , mad love look better feel .",neg
problem antwone fisher ha screenplay written antwone fisher based book antwone fisher .,very neg
"story work one thin scattered , film work well enough make worth watching .",pos
"energetic , violent movie momentum never let .",pos
"banal telling may -- time , loved one flirt kitsch -- tale command attention .",pos
analyze prof really one movie 's worth decent gag gleaned premise .,neu
"except paymer bos ultimately express empathy bartleby 's pain , performance stylized drained human emotion .",neu
mildly enjoyable toothless adaptation much better book .,neu
"loud , witless mess ha none charm little intrigue tv series .",very neg
sweet-tempered comedy forgoes knee-jerk misogyny pass humor many teenage comedy .,pos
"ai n't none , problem .",neu
"partly schmaltzy , by-the-numbers romantic comedy , partly shallow rumination emptiness success -- entirely soulless .",very neg
certain sexiness underline even dullest tangent .,pos
"emotion impressively true hot-blooded , lead task .",very pos
pure participatory event malnourished intellectual gulp frenzy .,neu
"much work entertainment unique , well-crafted psychological study grief .",very pos
"averse usually feel-good , follow-your-dream hollywood fantasy , one got .",very pos
"late-night bull session , eventually content n't nearly captivating rowdy participant think .",neg
"... trying capture novel 's deeper intimate resonance , film ha -- ironically - distanced u character .",neg
"measure , failure .",very neg
macabre stylized swedish fillm modern city religious civic virtue hold society place tatter .,pos
"counting gross-out comedy 've trying forget , first film long time made want bolt theater first 10 minute .",very neg
"master screenwriting come courtesy john pogue , yale grad previously gave u `` skull '' last year 's `` rollerball . ''",very pos
( moore 's ) better fingering problem finding solution .,neg
"'re really renting 're interested discretion entertainment choice , 're interested anne geddes , john grisham , thomas kincaid .",neu
"though flirt bathos pathos oprahfication world know , still cut way broken bone .",neu
"god great , movie 's .",neu
"given much time consider looseness piece , picture begin resemble shapeless , grasping actor ' workshop .",very neg
"halloween : resurrection n't exactly quality cinema , n't nearly terrible cold .",neu
"enormously enjoyable , high-adrenaline documentary .",very pos
"introduction man 's theory influence , derrida useless ; portrait artist endlessly inquisitive old man , however , 's invaluable .",pos
damn fine truly distinctive deeply pertinent film .,very pos
one suspect craven endorses simply movie make look much better comparison .,neg
"film wa n't preachy , wa feminism book .",neu
"remains seen whether statham move beyond crime-land action genre , , say ha ?",neu
"bright , inventive , thoroughly winning flight revisionist fancy .",pos
's missing call ` wow ' factor .,neg
together ( time human resource ) establish mr. cantet france 's foremost cinematic poet workplace .,pos
`` tuxedo '' vehicle chan `` mask '' wa jim carrey .,neu
"'s funny , old saying go , 's true .",pos
"chance wo n't , either .",neu
"science fiction movie , `` minority report '' astounds .",very pos
"deuce wild tweaked notch would become camp adventure , one movie 's bad start become good .",neu
's least afghan tragedy noble warlord would consigned dustbin history .,neg
riddled unanswered question requires gargantuan leap faith watch plod along .,neu
` ? ',neu
latest vapid actor 's exercise appropriate structure arthur schnitzler 's reigen .,neg
terrible .,very neg
"popcorn film , must-own , even must-see .",neg
"originality ai n't menu , 's never dull moment giant spider invasion comic chiller .",pos
warning resist temptation film ... blunt challenging offer easy reward staying clean .,neu
"movie observe , rather one enter .",neg
